"id","modality","week","measure"
1268,"logins","2",89
1269,"logins","2",99
1270,"logins","2",95
1271,"logins","2",3
1272,"logins","2",82
1273,"logins","2",22
1274,"logins","2",89
1275,"logins","2",87
1276,"logins","2",108
1277,"logins","2",31
1278,"logins","2",32
1279,"logins","2",83
1280,"logins","2",101
1281,"logins","2",72
1282,"logins","2",1
1283,"logins","2",107
1284,"logins","2",72
1285,"logins","2",35
1286,"logins","2",70
1287,"logins","2",90
1288,"logins","2",10
1289,"logins","2",22
1290,"logins","2",0
1291,"logins","2",25
1292,"logins","2",5
1293,"logins","2",74
1294,"logins","2",94
1295,"logins","2",37
1296,"logins","2",39
1297,"logins","2",77
1298,"logins","2",90
1299,"logins","2",99
1300,"logins","2",93
1301,"logins","2",108
1302,"logins","2",99
1303,"logins","2",100
1304,"logins","2",24
1305,"logins","2",9
1306,"logins","2",98
1307,"logins","2",34
1308,"logins","2",100
1309,"logins","2",34
1310,"logins","2",107
1311,"logins","2",106
1312,"logins","2",91
1313,"logins","2",32
1314,"logins","2",82
1315,"logins","2",75
1316,"logins","2",80
1317,"logins","2",100
1318,"logins","2",82
1319,"logins","2",91
1320,"logins","2",77
1321,"logins","2",72
1322,"logins","2",0
1323,"logins","2",74
1324,"logins","2",24
1325,"logins","2",24
1326,"logins","2",93
1327,"logins","2",20
1328,"logins","2",71
1329,"logins","2",74
1330,"logins","2",95
1331,"logins","2",22
1332,"logins","2",89
1333,"logins","2",26
1334,"logins","2",100
1335,"logins","2",99
1336,"logins","2",91
1337,"logins","2",32
1338,"logins","2",35
1339,"logins","2",109
1340,"logins","2",109
1341,"logins","2",87
1342,"logins","2",99
1343,"logins","2",8
1344,"logins","2",20
1345,"logins","2",8
1346,"logins","2",9
1347,"logins","2",109
1348,"logins","2",34
1349,"logins","2",87
1350,"logins","2",100
1351,"logins","2",26
1352,"logins","2",80
1353,"logins","2",9
1354,"logins","2",2
1355,"logins","2",0
1356,"logins","2",30
1357,"logins","2",30
1358,"logins","2",110
1359,"logins","2",39
1360,"logins","2",9
1361,"logins","2",95
1362,"logins","2",88
1363,"logins","2",77
1364,"logins","2",100
1365,"logins","2",71
1366,"logins","2",39
1367,"logins","2",29
1368,"logins","2",103
1369,"logins","2",25
1370,"logins","2",107
1371,"logins","2",80
1372,"logins","2",74
1373,"logins","2",20
1374,"logins","2",30
1375,"logins","2",34
1376,"logins","2",94
1377,"logins","2",73
1378,"logins","2",20
1379,"logins","2",107
1380,"logins","2",73
1381,"logins","2",10
1382,"logins","2",103
1383,"logins","2",37
1384,"logins","2",103
1385,"logins","2",3
1386,"logins","2",22
1387,"logins","2",91
1388,"logins","2",81
1389,"logins","2",39
1390,"logins","2",85
1391,"logins","2",101
1392,"logins","2",84
1393,"logins","2",31
1394,"logins","2",37
1395,"logins","2",22
1396,"logins","2",89
1397,"logins","2",103
1398,"logins","2",36
1399,"logins","2",9
1400,"logins","2",21
1401,"logins","2",37
1402,"logins","2",29
1403,"logins","2",100
1404,"logins","2",102
1405,"logins","2",9
1406,"logins","2",8
1407,"logins","2",39
1408,"logins","2",98
1409,"logins","2",10
1410,"logins","2",21
1411,"logins","2",103
1412,"logins","2",70
1413,"logins","2",33
1414,"logins","2",7
1415,"logins","2",40
1416,"logins","2",104
1417,"logins","2",95
1418,"logins","2",4
1419,"logins","2",29
1420,"logins","2",81
1421,"logins","2",9
1422,"logins","2",8
1423,"logins","2",73
1424,"logins","2",84
1425,"logins","2",108
1426,"logins","2",78
1427,"logins","2",35
1428,"logins","2",79
1429,"logins","2",74
1430,"logins","2",76
1431,"logins","2",28
1432,"logins","2",25
1433,"logins","2",36
1434,"logins","2",23
1435,"logins","2",6
1436,"logins","2",92
1437,"logins","2",96
1438,"logins","2",34
1439,"logins","2",70
1440,"logins","2",71
1441,"logins","2",96
1442,"logins","2",102
1443,"logins","2",77
1444,"logins","2",107
1445,"logins","2",107
1446,"logins","2",32
1447,"logins","2",36
1448,"logins","2",91
1449,"logins","2",101
1450,"logins","2",7
1451,"logins","2",39
1452,"logins","2",8
1453,"logins","2",31
1454,"logins","2",85
1455,"logins","2",30
1456,"logins","2",75
1457,"logins","2",36
1458,"logins","2",35
1459,"logins","2",8
1460,"logins","2",21
1461,"logins","2",92
1462,"logins","2",99
1463,"logins","2",71
1464,"logins","2",93
1465,"logins","2",101
1466,"logins","2",104
1467,"logins","2",31
1468,"logins","2",35
1469,"logins","2",74
1470,"logins","2",9
1471,"logins","2",85
1472,"logins","2",6
1473,"logins","2",24
1474,"logins","2",8
1475,"logins","2",32
1476,"logins","2",5
1477,"logins","2",10
1478,"logins","2",77
1479,"logins","2",27
1480,"logins","2",32
1481,"logins","2",100
1482,"logins","2",33
1483,"logins","2",9
1484,"logins","2",8
1485,"logins","2",100
1486,"logins","2",21
1487,"logins","2",30
1488,"logins","2",108
1489,"logins","2",7
1490,"logins","2",6
1491,"logins","2",3
1492,"logins","2",77
1493,"logins","2",39
1494,"logins","2",76
1495,"logins","2",75
1496,"logins","2",0
1497,"logins","2",107
1498,"logins","2",32
1499,"logins","2",104
1500,"logins","2",100
1501,"logins","2",7
1502,"logins","2",6
1503,"logins","2",97
1504,"logins","2",21
1505,"logins","2",101
1506,"logins","2",99
1507,"logins","2",30
1508,"logins","2",0
1509,"logins","2",35
1510,"logins","2",22
1511,"logins","2",84
1512,"logins","2",79
1513,"logins","2",77
1514,"logins","2",38
1515,"logins","2",35
1516,"logins","2",29
1517,"logins","2",34
1518,"logins","2",71
1519,"logins","2",2
1520,"logins","2",79
1521,"logins","2",102
1522,"logins","2",35
1523,"logins","2",80
1524,"logins","2",93
1525,"logins","2",93
1526,"logins","2",10
1527,"logins","2",31
1528,"logins","2",31
1529,"logins","2",33
1530,"logins","2",86
1531,"logins","2",103
1532,"logins","2",100
1533,"logins","2",32
1534,"logins","2",83
1535,"logins","2",86
1536,"logins","2",110
1537,"logins","2",75
1538,"logins","2",70
1539,"logins","2",39
1540,"logins","2",109
1541,"logins","2",90
1542,"logins","2",100
1543,"logins","2",97
1544,"logins","2",82
1545,"logins","2",101
1546,"logins","2",84
1547,"logins","2",104
1548,"logins","2",30
1549,"logins","2",80
1550,"logins","2",27
1551,"logins","2",22
1552,"logins","2",105
1553,"logins","2",95
1554,"logins","2",93
1555,"logins","2",22
1556,"logins","2",20
1557,"logins","2",78
1558,"logins","2",24
1559,"logins","2",9
1560,"logins","2",101
1561,"logins","2",23
1562,"logins","2",34
1563,"logins","2",90
1564,"logins","2",101
1565,"logins","2",36
1566,"logins","2",23
1567,"logins","2",99
1568,"logins","2",0
1569,"logins","2",76
1570,"logins","2",100
1571,"logins","2",104
1572,"logins","2",85
1573,"logins","2",107
1574,"logins","2",86
1575,"logins","2",3
1576,"logins","2",74
1577,"logins","2",9
1578,"logins","2",38
1579,"logins","2",92
1580,"logins","2",21
1581,"logins","2",34
1582,"logins","2",76
1583,"logins","2",83
1584,"logins","2",10
1585,"logins","2",27
1586,"logins","2",35
1587,"logins","2",81
1588,"logins","2",106
1589,"logins","2",7
1590,"logins","2",36
1591,"logins","2",9
1592,"logins","2",84
1593,"logins","2",91
1594,"logins","2",100
1595,"logins","2",8
1596,"logins","2",102
1597,"logins","2",31
1598,"logins","2",92
1599,"logins","2",3
1600,"logins","2",0
1601,"logins","2",7
1602,"logins","2",38
1603,"logins","2",31
1604,"logins","2",21
1605,"logins","2",81
1606,"logins","2",110
1607,"logins","2",103
1608,"logins","2",84
1609,"logins","2",20
1610,"logins","2",102
1611,"logins","2",29
1612,"logins","2",27
1613,"logins","2",73
1614,"logins","2",0
1615,"logins","2",38
1616,"logins","2",79
1617,"logins","2",98
1618,"logins","2",95
1619,"logins","2",75
1620,"logins","2",107
1621,"logins","2",99
1622,"logins","2",93
1623,"logins","2",10
1624,"logins","2",74
1625,"logins","2",105
1626,"logins","2",105
1627,"logins","2",26
1628,"logins","2",74
1629,"logins","2",20
1630,"logins","2",104
1631,"logins","2",87
1632,"logins","2",77
1633,"logins","2",84
1634,"logins","2",99
1635,"logins","2",9
1636,"logins","2",93
1637,"logins","2",84
1638,"logins","2",78
1639,"logins","2",104
1640,"logins","2",79
1641,"logins","2",108
1642,"logins","2",87
1643,"logins","2",34
1644,"logins","2",77
1645,"logins","2",101
1646,"logins","2",73
1647,"logins","2",90
1648,"logins","2",25
1649,"logins","2",36
1650,"logins","2",109
1651,"logins","2",38
1652,"logins","2",6
1653,"logins","2",26
1654,"logins","2",78
1655,"logins","2",21
1656,"logins","2",84
1657,"logins","2",25
1658,"logins","2",78
1659,"logins","2",29
1660,"logins","2",5
1661,"logins","2",110
1662,"logins","2",24
1663,"logins","2",101
1664,"logins","2",40
1665,"logins","2",38
1666,"logins","2",94
1667,"logins","2",80
1668,"logins","2",83
1669,"logins","2",104
1670,"logins","2",105
1671,"logins","2",35
1672,"logins","2",3
1673,"logins","2",21
1674,"logins","2",84
1675,"logins","2",73
1676,"logins","2",105
1677,"logins","2",72
1678,"logins","2",5
1679,"logins","2",87
1680,"logins","2",10
1681,"logins","2",95
1682,"logins","2",71
1683,"logins","2",96
1684,"logins","2",0
1685,"logins","2",6
1686,"logins","2",23
1687,"logins","2",70
1688,"logins","2",86
1689,"logins","2",38
1690,"logins","2",40
1691,"logins","2",24
1692,"logins","2",94
1693,"logins","2",97
1694,"logins","2",93
1695,"logins","2",80
1696,"logins","2",36
1697,"logins","2",40
1698,"logins","2",72
1699,"logins","2",32
1700,"logins","2",99
1701,"logins","2",82
1702,"logins","2",2
1703,"logins","2",30
1704,"logins","2",75
1705,"logins","2",82
1706,"logins","2",89
1707,"logins","2",21
1708,"logins","2",81
1709,"logins","2",108
1710,"logins","2",37
1711,"logins","2",25
1712,"logins","2",33
1713,"logins","2",110
1714,"logins","2",110
1715,"logins","2",85
1716,"logins","2",105
1717,"logins","2",5
1718,"logins","2",83
1719,"logins","2",95
1720,"logins","2",3
1721,"logins","2",24
1722,"logins","2",94
1723,"logins","2",96
1724,"logins","2",102
1725,"logins","2",109
1726,"logins","2",30
1727,"logins","2",1
1728,"logins","2",99
1729,"logins","2",29
1730,"logins","2",105
1731,"logins","2",74
1732,"logins","2",34
1733,"logins","2",105
1734,"logins","2",73
1735,"logins","2",5
1736,"logins","2",33
1737,"logins","2",35
1738,"logins","2",38
1739,"logins","2",77
1740,"logins","2",24
1741,"logins","2",90
1742,"logins","2",39
1743,"logins","2",36
1744,"logins","2",105
1745,"logins","2",8
1746,"logins","2",74
1747,"logins","2",81
1748,"logins","2",82
1749,"logins","2",23
1750,"logins","2",70
1751,"logins","2",89
1752,"logins","2",28
1753,"logins","2",105
1754,"logins","2",88
1755,"logins","2",7
1756,"logins","2",77
1757,"logins","2",28
1758,"logins","2",9
1759,"logins","2",73
1760,"logins","2",110
1761,"logins","2",104
1762,"logins","2",89
1763,"logins","2",3
1764,"logins","2",70
1765,"logins","2",81
1766,"logins","2",25
1767,"logins","2",34
1768,"logins","2",8
1769,"logins","2",90
1770,"logins","2",9
1771,"logins","2",9
1772,"logins","2",20
1773,"logins","2",106
1774,"logins","2",94
1775,"logins","2",73
1776,"logins","2",98
1777,"logins","2",81
1778,"logins","2",100
1779,"logins","2",104
1780,"logins","2",9
1781,"logins","2",105
1782,"logins","2",10
1783,"logins","2",77
1784,"logins","2",7
1785,"logins","2",81
1786,"logins","2",9
1787,"logins","2",109
1788,"logins","2",23
1789,"logins","2",78
1790,"logins","2",99
1791,"logins","2",37
1792,"logins","2",97
1793,"logins","2",21
1794,"logins","2",76
1795,"logins","2",74
1796,"logins","2",85
1797,"logins","2",3
1798,"logins","2",106
1799,"logins","2",7
1800,"logins","2",0
1801,"logins","2",77
1802,"logins","2",76
1803,"logins","2",93
1804,"logins","2",22
1805,"logins","2",73
1806,"logins","2",70
1807,"logins","2",75
1808,"logins","2",101
1809,"logins","2",88
1810,"logins","2",31
1811,"logins","2",79
1812,"logins","2",10
1813,"logins","2",27
1814,"logins","2",99
1815,"logins","2",40
1816,"logins","2",23
1817,"logins","2",70
1818,"logins","2",86
1819,"logins","2",71
1820,"logins","2",5
1821,"logins","2",103
1822,"logins","2",83
1823,"logins","2",85
1824,"logins","2",86
1825,"logins","2",89
1826,"logins","2",30
1827,"logins","2",75
1828,"logins","2",4
1829,"logins","2",30
1830,"logins","2",96
1831,"logins","2",40
1832,"logins","2",96
1833,"logins","2",78
1834,"logins","2",30
1835,"logins","2",38
1836,"logins","2",2
1837,"logins","2",104
1838,"logins","2",31
1839,"logins","2",98
1840,"logins","2",76
1841,"logins","2",92
1842,"logins","2",25
1843,"logins","2",22
1844,"logins","2",33
1845,"logins","2",86
1846,"logins","2",86
1847,"logins","2",40
1848,"logins","2",22
1849,"logins","2",26
1850,"logins","2",2
1851,"logins","2",72
1852,"logins","2",70
1853,"logins","2",109
1854,"logins","2",107
1855,"logins","2",21
1856,"logins","2",74
1857,"logins","2",97
1858,"logins","2",1
1859,"logins","2",7
1860,"logins","2",38
1861,"logins","2",73
1862,"logins","2",95
1863,"logins","2",95
1864,"logins","2",82
1865,"logins","2",6
1866,"logins","2",89
1867,"logins","2",109
1868,"logins","2",109
1869,"logins","2",104
1870,"logins","2",4
1871,"logins","2",9
1872,"logins","2",89
1873,"logins","2",93
1874,"logins","2",6
1875,"logins","2",80
1876,"logins","2",90
1877,"logins","2",105
1878,"logins","2",7
1879,"logins","2",4
1880,"logins","2",40
1881,"logins","2",81
1882,"logins","2",38
1883,"logins","2",92
1884,"logins","2",77
1885,"logins","2",90
1886,"logins","2",70
1887,"logins","2",24
1888,"logins","2",35
1889,"logins","2",30
1890,"logins","2",89
1891,"logins","2",32
1892,"logins","2",4
1893,"logins","2",70
1894,"logins","2",38
1895,"logins","2",30
1896,"logins","2",31
1897,"logins","2",29
1898,"logins","2",105
1899,"logins","2",97
1900,"logins","2",102
1901,"logins","2",93
1902,"logins","2",70
1903,"logins","2",88
1904,"logins","2",1
1905,"logins","2",91
1906,"logins","2",37
1907,"logins","2",79
1908,"logins","2",110
1909,"logins","2",24
1910,"logins","2",24
1911,"logins","2",89
1912,"logins","2",103
1913,"logins","2",76
1914,"logins","2",33
1915,"logins","2",104
1916,"logins","2",24
1917,"logins","2",95
1918,"logins","2",86
1919,"logins","2",80
1920,"logins","2",2
1921,"logins","2",34
1922,"logins","2",39
1923,"logins","2",31
1924,"logins","2",35
1925,"logins","2",1
1926,"logins","2",105
1927,"logins","2",95
1928,"logins","2",107
1929,"logins","2",27
1930,"logins","2",21
1931,"logins","2",108
1932,"logins","2",75
1933,"logins","2",35
1934,"logins","2",94
1935,"logins","2",35
1936,"logins","2",71
1937,"logins","2",70
1938,"logins","2",40
1939,"logins","2",23
1940,"logins","2",82
1941,"logins","2",39
1942,"logins","2",33
1943,"logins","2",80
1944,"logins","2",5
1945,"logins","2",35
1946,"logins","2",102
1947,"logins","2",99
1948,"logins","2",82
1949,"logins","2",92
1950,"logins","2",71
1951,"logins","2",91
1952,"logins","2",4
1953,"logins","2",8
1954,"logins","2",21
1955,"logins","2",103
1956,"logins","2",35
1957,"logins","2",71
1958,"logins","2",39
1959,"logins","2",98
1960,"logins","2",104
1961,"logins","2",89
1962,"logins","2",72
1963,"logins","2",96
1964,"logins","2",97
1965,"logins","2",95
1966,"logins","2",108
1967,"logins","2",31
1968,"logins","2",29
1969,"logins","2",25
1970,"logins","2",34
1971,"logins","2",106
1972,"logins","2",109
1973,"logins","2",27
1974,"logins","2",91
1975,"logins","2",102
1976,"logins","2",71
1977,"logins","2",31
1978,"logins","2",4
1979,"logins","2",99
1980,"logins","2",84
1981,"logins","2",97
1982,"logins","2",76
1983,"logins","2",30
1984,"logins","2",37
1985,"logins","2",23
1986,"logins","2",108
1987,"logins","2",99
1988,"logins","2",87
1989,"logins","2",32
1990,"logins","2",84
1991,"logins","2",108
1992,"logins","2",35
1993,"logins","2",31
1994,"logins","2",97
1995,"logins","2",24
1996,"logins","2",25
1997,"logins","2",89
1998,"logins","2",37
1999,"logins","2",73
2000,"logins","2",21
2001,"logins","2",101
1000,"logins","3",18
1001,"logins","3",80
1002,"logins","3",37
1003,"logins","3",30
1004,"logins","3",0
1005,"logins","3",81
1006,"logins","3",87
1007,"logins","3",18
1008,"logins","3",105
1009,"logins","3",38
1010,"logins","3",89
1011,"logins","3",101
1012,"logins","3",66
1013,"logins","3",79
1014,"logins","3",0
1015,"logins","3",103
1016,"logins","3",38
1017,"logins","3",90
1018,"logins","3",92
1019,"logins","3",0
1020,"logins","3",99
1021,"logins","3",77
1022,"logins","3",22
1023,"logins","3",98
1024,"logins","3",73
1025,"logins","3",73
1026,"logins","3",23
1027,"logins","3",105
1028,"logins","3",65
1029,"logins","3",72
1030,"logins","3",108
1031,"logins","3",0
1032,"logins","3",26
1033,"logins","3",98
1034,"logins","3",17
1035,"logins","3",96
1036,"logins","3",88
1037,"logins","3",31
1038,"logins","3",93
1039,"logins","3",98
1040,"logins","3",86
1041,"logins","3",29
1042,"logins","3",36
1043,"logins","3",82
1044,"logins","3",20
1045,"logins","3",99
1046,"logins","3",80
1047,"logins","3",73
1048,"logins","3",96
1049,"logins","3",91
1050,"logins","3",69
1051,"logins","3",17
1052,"logins","3",0
1053,"logins","3",66
1054,"logins","3",86
1055,"logins","3",0
1056,"logins","3",0
1057,"logins","3",100
1058,"logins","3",67
1059,"logins","3",31
1060,"logins","3",0
1061,"logins","3",84
1062,"logins","3",25
1063,"logins","3",0
1064,"logins","3",26
1065,"logins","3",101
1066,"logins","3",101
1067,"logins","3",99
1068,"logins","3",79
1069,"logins","3",109
1070,"logins","3",90
1071,"logins","3",79
1072,"logins","3",93
1073,"logins","3",19
1074,"logins","3",88
1075,"logins","3",97
1076,"logins","3",83
1077,"logins","3",33
1078,"logins","3",78
1079,"logins","3",108
1080,"logins","3",66
1081,"logins","3",15
1082,"logins","3",79
1083,"logins","3",20
1084,"logins","3",79
1085,"logins","3",33
1086,"logins","3",31
1087,"logins","3",22
1088,"logins","3",90
1089,"logins","3",0
1090,"logins","3",0
1091,"logins","3",76
1092,"logins","3",102
1093,"logins","3",109
1094,"logins","3",20
1095,"logins","3",0
1096,"logins","3",102
1097,"logins","3",23
1098,"logins","3",0
1099,"logins","3",22
1100,"logins","3",75
1101,"logins","3",37
1102,"logins","3",0
1103,"logins","3",82
1104,"logins","3",0
1105,"logins","3",28
1106,"logins","3",28
1107,"logins","3",0
1108,"logins","3",96
1109,"logins","3",93
1110,"logins","3",25
1111,"logins","3",83
1112,"logins","3",66
1113,"logins","3",100
1114,"logins","3",77
1115,"logins","3",0
1116,"logins","3",40
1117,"logins","3",87
1118,"logins","3",81
1119,"logins","3",34
1120,"logins","3",0
1121,"logins","3",68
1122,"logins","3",39
